CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,Element
136.16338815005238,96.5662853784809,69.98161566409128,101.63763323167296,89.80012332250665,100.9844895859043,110.27392847265295,69.8685763806209,73.03920761357251,115.71640909124471,102.91139938838369,66.5499265415429,124.69679591347501,115.5588205841664,100.4693602268546,86.5522353375942,136.53524972139795,111.72812599811336,Steroids
78.2905084914589,86.05595594918269,56.0688414451672,79.94189413916209,80.93831147314981,108.23018149776142,131.09279121623302,102.3403267444199,93.02047796878381,120.38335640365241,127.2268420254968,92.40939493406763,98.35054070032999,141.41804998967436,121.68809495292165,143.25686825178974,122.26155368610996,138.4355935854387,Terpenoids
118.846799444343,157.3927876301753,123.49676941279122,140.5779464038779,149.39534728088475,146.9526216119462,146.76507772687285,87.57685226393676,74.11312623482236,151.29500727622766,152.0505997844403,126.25932444810825,92.06639034142643,138.4882297203222,141.9429336372217,170.71079938733743,132.1370977371913,124.7200759077756,Essential_Oils
90.12009737202291,81.84907606146363,146.09567533496988,147.0710366578739,146.34383614377828,120.6102899173113,136.7212692700422,113.3258159423213,109.68725919395317,65.52204467758854,96.79775964495406,90.22588095238316,60.006563494335936,84.19055845219357,80.69670893026989,118.2520838201159,105.24093910973482,101.95193330558111,Phenolics
119.93622466842989,118.6411540857321,101.52011397609513,93.16469798276722,113.68713797584623,122.99308248254127,117.98962878245922,85.6065889304793,110.7123560278835,94.05304582447425,71.27113124348683,88.36967958151452,68.95917594781642,80.49567402327871,85.92950460482602,70.87493352365989,92.3372775763863,127.0758426731285,Phenolics
128.4163696177623,105.8090987650931,133.693135199576,96.21664897619193,109.38792383104123,116.55292388119368,170.69777805860696,133.53381196170622,93.26148062793973,133.22759160283084,107.48603740717758,109.38382469616148,140.74281920931372,118.52342347789356,133.89881403045845,127.06530451427346,125.5072253831962,128.70636074673783,Terpenoids
150.82735169698992,140.43386414127696,136.8934669543709,144.55263330633534,144.80419361204127,109.13812521413121,102.36745170767426,98.57278098089681,130.77853740853223,134.72908681704354,110.4982314995949,53.54472822360759,60.123295817058995,80.15945168434803,75.81713742497246,76.30874233348504,86.87443601851933,76.54298382680167,Tannins
139.79826632478066,171.45699351984035,173.15183103079227,167.92119436434106,147.06541433739832,150.9260164016685,87.23876537549958,119.51978694008399,104.048561595029,116.38374235711134,101.82651482566972,103.83655905891563,144.23326418949526,94.5229880916721,98.85029594241969,85.26911380382747,70.97894093869634,82.03476229064667,Tannins
93.68076616960643,157.9110284683227,130.70401498298287,99.24592838027311,95.44103810209484,152.50720665443748,120.81660165901609,183.91709222105163,142.27923288553575,121.41728712846475,158.70444773760113,123.63172797859991,130.95014140546837,119.36111073384433,123.15483646894299,96.2714207106419,131.79059914829932,143.68777640568138,Essential_Oils
71.9295844941848,115.54668630800866,110.77191389453316,106.37325533812032,141.10703653244425,150.71621609423298,145.67368020305454,144.03632464359643,98.97658300494315,95.10393618826954,99.58259563020624,81.35798863699284,83.63963748806218,95.19112658389177,79.22692141417716,75.03885822700803,86.1850821655033,114.25844690789627,Phenolics
117.19216400113177,68.55859821505173,106.6947772645052,70.4874472471735,116.33985196897873,116.45554053445436,139.58396235785818,129.50320527496254,109.9180525644781,80.10901045133863,98.1542360711734,74.02954148077899,92.96128483297123,92.92146453571283,78.30138008556096,103.38887198185529,108.37905364018282,81.49590322432459,Phenolics
172.94059067005216,139.8757254285816,178.0222102947293,129.7363983410432,155.41786497455894,118.68739456025264,124.39866313743289,100.28919817049201,124.11763212222881,134.85314731012465,99.55827980273722,104.03439279526911,76.91239558233055,88.90429066596712,60.539584115655806,73.95239564784866,89.55518769613823,103.09998927162309,Tannins
117.45624542362273,153.85857242818847,133.815488452863,150.43579026772412,150.09167134067076,153.1856880988696,137.9270830891971,146.5714685081873,144.52640127668175,110.18653275881302,150.48237514984686,111.37460655077516,123.93370583904871,177.86918403808838,161.01805559528572,174.99907347812467,132.31455165585052,122.48398641456727,Curcumin
99.8895085266366,88.1444121034132,134.32979267116662,100.88800022100098,126.72617573480358,109.42905922894855,106.94468116485433,104.81900557364007,114.97010465808293,130.59212765359086,55.931129320060144,64.38667415582516,98.61439778809253,111.25281090756829,119.4419308446503,118.6536008578189,103.06969687918252,148.66799432521472,Steroids
120.18402312340108,124.0443458946999,108.05491384073778,86.63896632016099,127.49155824145457,103.15955328142998,110.39186945805719,79.95638178197765,97.19752904363483,110.0069141260727,92.97430284940377,90.34462294575839,62.93577515915082,89.63204183190327,51.87654632961617,82.25202075652022,72.399167024492,41.96026648538556,Saponins
89.04364047639254,97.65337821782867,94.72268660815409,102.93282802488575,169.19091224179365,122.30349782599902,136.4932274867804,103.57803268804281,97.20809370696001,76.44008785490651,30.516548384577483,56.911997627045196,46.18616288088231,31.12701176277759,58.32248139356721,115.87788589539392,94.97739689549636,133.57067584703591,Phenolics
77.56300895135452,145.89323917687597,103.34144984660574,142.77961212491095,119.03862776027273,110.7457311065591,79.22891295361147,102.91706747899121,75.797733323128,118.92223938841586,122.77498335976568,75.78626393804961,94.04962599311057,63.70276258469413,71.39230116233387,98.89797775808522,92.12117801996148,131.7942135930259,Phenolics
169.45169246624576,127.25377726987273,119.46058873189072,147.22770624941975,96.31688960633504,90.44524538360703,130.26451288002266,132.13816119614216,150.75174491567375,99.98132648179438,105.831843510101,170.11610343068298,132.9568970811824,115.43147113977794,105.79122741387748,119.0664874232666,90.81683648890453,124.58800984324337,Essential_Oils
135.69192640378947,159.83969984793976,121.53043080183225,142.1124790776276,99.70047783939405,155.92124072980548,128.93178596878198,120.06883510426321,129.68327734374682,106.76364802561515,144.41741454905264,156.1275132046515,141.87316196040686,122.71244729746411,143.86391381828813,157.64973938787358,115.2551703097269,127.95895396583904,Curcumin
151.17054587450272,161.9257630082167,108.35328663875144,148.84520825720313,173.81278335751946,130.70896171416572,117.64838865253546,112.85703742483679,111.63240043162534,108.7482297443769,102.72355584083616,130.40016813569798,72.05422277949138,99.37531447462307,83.17201789943095,94.95099469383474,52.81739599117141,107.04353662815028,Tannins
81.74199586633023,115.35753373698137,99.39193780857255,107.57507259407284,159.06169748464887,118.97528896934789,156.19944064146273,93.20901132354054,183.3804048975139,158.7219532315362,130.56223484407957,158.46382990698027,108.70175192697998,155.45413561503,114.71770194029502,109.28214555542404,96.46982427815509,90.33962492668589,Gingerol
149.82668388896212,118.43756308970505,112.49406671375623,141.06252059448502,146.93204043972528,153.54561894012883,153.0804139275643,125.40155046687914,112.57176279186015,116.89075927076321,107.48728509675492,143.624616265547,137.53127419868605,141.47732863353926,85.0224564071506,133.02218430659732,171.10581996447124,145.634071969861,Curcumin
,,,113.54461444557661,122.88772212977153,105.70880460057542,81.9950058939556,73.08601023612276,80.63725967100966,62.98435229665154,109.41513645313911,129.33546850845218,102.92809781793423,61.275960779113525,99.97477492960759,98.58028277488415,147.62735131240458,73.08326525716541,Flavonoids
98.04431687290983,79.81445245473641,114.19456941503937,88.22466259958199,94.15705326836553,86.65880756889554,130.75110028739445,105.21035999064955,108.71234332152109,124.91482112624904,73.38089832802616,123.9434881082129,167.11935332691402,124.73616448186112,115.39067739894361,140.51956373059934,148.92420012647685,91.59762399298752,Terpenoids
73.08172547373819,144.49133430143462,92.45800983952266,126.00815642811058,83.02587409703627,96.98816669175773,150.1453837789211,109.35625335248135,119.74439016854329,99.10391843869985,88.071815182645,107.23378641577112,70.29615023266841,39.76944827820131,62.85786651400738,91.73255270214139,101.49564659882148,72.30741336420978,Phenolics
77.60931913762816,105.67364728823009,104.97310089222185,101.02927782291074,94.79202598778643,89.57199943872999,78.63146791800669,115.90227949006422,130.5608775721238,74.0719676606026,122.00895911680378,149.4480793237695,103.18183481830155,123.06469791483902,101.48404578171562,122.7550194288269,75.153036479987,54.500479227636276,Alkaloids
,,,101.81017295311995,110.18342711661401,103.59569114631608,96.88387379914036,101.7567338706472,91.95795572104736,115.75920767080831,165.283825308398,75.82372827598836,103.93202790467629,96.26297588870723,118.49214599980097,107.10700950277949,115.35696932488882,133.77134156447474,Flavonoids
,,,111.59452673465954,106.11730655024449,123.16365955525801,101.3815587058263,90.46583471553525,96.0674202377402,127.16606283503597,115.86292677015385,90.23802375101324,102.22456785744109,77.50424385789901,113.53507185343774,63.92320073501176,127.45403864693044,112.14102373220418,Flavonoids
106.26102381337087,62.239215439265806,82.39231627916739,86.42753736709358,125.86611542604257,92.62291190189438,106.82447513573314,97.00604182082618,122.00290029311422,103.37548670057511,128.17193599176477,104.78132287772642,79.02378514687503,81.691512547717,91.16023869077138,92.34140124223734,122.69722179435831,101.62121744589764,Steroids
134.2599664235968,112.90881562837643,117.44503567323682,145.9609537636248,107.16833213906442,142.4719355688026,105.80173628185742,122.30167462568613,187.41951068942106,148.4705445475268,143.3390536692695,116.18103756004508,128.40546067489603,124.06003170281184,141.39319094318856,119.22273264542686,129.84646926762122,122.85424381056401,Essential_Oils
84.61565987421585,90.81201912483742,119.03653695333196,126.40050230990308,146.85520601366778,155.66099284343036,83.23988191157304,114.81465811163947,84.9864854958686,107.64201070357792,109.09138227768189,98.74586241555555,87.95684681403041,115.13840900688798,103.81031964321241,149.37754587666257,115.42607242675743,178.23131439072057,Terpenoids
108.41622177239037,121.24866531463204,68.91410926251937,107.4691106422723,99.47747619828081,88.82142130671166,69.97284094212297,100.0386888170005,101.83418787556506,103.1985047684768,101.46410456858061,106.15589232659684,112.9199034698769,119.78024392501837,96.54948839302995,109.77084953164913,123.01454762558889,80.80447354201627,Steroids
105.98902202288248,112.42381629275465,124.51709418201402,87.93539528876603,96.93820275249628,121.84621988454423,115.04332767233934,86.79867553153088,123.56638287307442,125.9588960787212,122.76688832563163,126.17910358622129,112.54268407364764,151.66349641790717,111.9107556672901,116.69105733128902,121.47019409944193,150.85717085987477,Terpenoids
119.10869942826073,161.6787417906192,175.117889132229,132.62890766693337,136.3319226077137,119.36304546398844,149.30557857953409,99.18372257755333,153.56815048548677,144.5761922584296,123.70293130165965,102.89011746049277,110.8291375384307,92.12624215209821,77.32919601940478,145.15779167084435,164.6226469802719,170.88699024076814,Essential_Oils
87.92034723492638,90.96200171104694,101.77178490841497,135.15244738133885,133.53787931238338,134.45469659284288,138.58110937075634,120.89974210398809,140.20125857113055,136.8138370093186,126.16072019542479,139.42957666784264,120.6431460026132,140.80637895019885,123.49865627633983,54.08850844094812,126.8401664711438,45.514898535241784,Gingerol
,,,73.17259728552796,93.5385656327502,81.20809712240568,76.91062622460086,103.30488815110284,81.05298710326619,58.392035105825954,96.63559184772151,68.70311087061246,87.56272284908404,90.84109387291724,90.67030533329718,146.77096164738225,106.45138969204564,116.63610702492146,Flavonoids
100.81261716125906,115.7175227747948,151.54887057487576,86.9274498631545,137.8779964579174,69.26355201441162,110.73763431138524,138.40023156400417,119.91738958399215,106.64722122866092,110.2727833185902,105.94434424914225,103.20225524532552,92.2421632477791,103.98536005309407,112.89710397196232,97.58055727286909,96.61342016391414,Alkaloids
85.68101369396604,140.17396517262537,108.93125119518501,87.9785207033253,137.57022787708667,129.43596584548803,105.88908850447325,147.24025832946455,111.07737448002896,113.60932014771002,90.42560259923992,120.38874305251028,130.06862955074862,104.99763978619615,90.64499668309593,114.98605358004409,118.70761702501808,92.64743064118346,Alkaloids
,,,110.62803325086513,109.41162169949082,80.63313029166116,121.82564050094173,78.86449211413724,126.25792201407124,155.31600727465485,103.02386701963505,116.2952384656829,96.70316707944592,63.96276569721852,94.67592331384873,85.60562733482254,67.7553184573668,137.6175422349303,Flavonoids
,,,96.13046151020883,119.42278211646172,122.65478750894694,100.5307250482937,92.41877579329164,99.20721443506822,109.32176956614093,105.49490207412326,119.58589775514538,110.86762992008339,125.45467648115128,113.35072578162507,123.88143676788633,127.33882511798883,90.35938779134315,Flavonoids
120.39305992535623,127.31133815071696,143.21172822789975,137.99250545607333,134.2387378340891,112.16618315998055,130.28081780617683,145.31251101495263,139.95246690229766,176.41545135409174,123.70028444146436,143.14414551573284,167.2285587124052,143.07932828810968,192.09959711466692,138.59225902847322,158.37454060375268,129.79016463772027,Curcumin
86.34116506221329,138.0384182011955,128.14852645428888,140.06169633603926,107.57774192926061,151.59857924265168,113.3997831984856,99.52934080934713,110.30048292607665,144.25279274401558,122.83027174297365,134.38428999199,149.52753538558093,170.28642212063318,102.57835413009454,127.05649370552854,124.57571307736106,121.05970467271548,Essential_Oils
155.17225676509818,109.830222263458,118.02446885134103,131.1392041703393,145.22048021119716,92.27319749034474,131.92260582644136,127.96689953650997,115.74417281409738,110.40736423900901,116.20541391008547,120.92277537748303,133.4044177354429,127.61252185671832,151.10856050904619,100.77332308957199,125.2800143049509,149.70717907807324,Essential_Oils
113.10299311530736,119.36421204051592,151.20993195227427,119.84981954347552,127.39289304556459,90.31651658282333,76.19743884516758,137.50609225442503,95.47724218942713,75.0408378973791,118.10902109940098,103.19103854000426,95.65961269268446,106.34735918377683,146.58786255325157,101.28529871522977,67.92746973886781,126.04434111846626,Alkaloids
126.16718023532262,144.56611003044108,145.1462913716216,139.96834448154286,119.69981490410306,84.63974042857308,115.64967793898029,121.39228434473753,73.05740914366184,112.090751394927,115.6653800836997,95.17869288530143,18.5123386670789,58.09268745508481,116.85598109698921,73.95766444215042,27.077933865660466,92.16794488420332,Saponins
125.90253062542432,130.85668122072997,108.8217671763814,72.3503284226798,119.76517279650432,131.16746669009717,103.56629585177475,135.00056985795788,105.61908113145864,111.9551590266684,104.36820470714304,104.00336488053532,92.50416208665351,100.69486943054623,67.84973556425932,83.25201920035089,77.66944848270312,61.7765867066678,Saponins
199.4227949379836,151.6406539948048,163.50508365134445,156.14574793595725,169.16497748387664,133.46701032827931,92.04888391854769,112.41462996164573,131.53221255459297,95.94684004769366,117.95573379068898,98.2709835114645,136.22580614097217,109.52078876567894,100.96775543357415,104.61185979698269,77.8693556866092,82.75894389564856,Tannins
87.90021302761389,142.6129238396933,98.08052740663913,70.66226943988976,125.56625735543928,99.45687937254303,114.60341494896129,107.87806145856834,94.9798691880438,115.07533767043842,56.58371228310457,78.60032531366711,95.85011122710864,64.31583493423041,45.5909005683379,91.65971249696639,116.69072517442184,97.32715811088308,Phenolics
86.40146017887044,82.83631226682206,142.5061808913039,61.15696079794138,80.07559524044098,121.81369755324887,133.29468380832446,90.47548128260345,90.09763730502152,115.87978652806899,64.25184058824492,78.10676412717288,105.03076861410207,143.58367123389567,107.31773915635574,111.27828902846183,141.43307152275662,162.23441015086166,Steroids
177.67530997231003,123.68997301544078,116.8442075937289,141.1278635694194,131.4922163750384,125.37063046630036,125.21695084686593,147.97691624241958,103.55725184333231,129.81647321141938,125.1033624388868,138.83806935895404,129.13940444954488,67.4507531195717,88.38652881854007,105.19943983051795,112.27351666457946,138.4695132097666,Essential_Oils
107.11419224119145,101.46924953064426,104.9197413720825,102.95935324791186,111.99543241979806,126.2621756054501,140.81028581270908,108.33721082356577,128.3620302156083,92.89961394452953,121.72356970261198,103.64694890202566,134.18833975043492,160.47251449482377,111.35349290086441,67.33419898807554,104.15227932742732,147.81747277462463,Steroids
120.40076226943279,63.75949039501654,106.68804043349775,150.28245183177185,109.6743296295145,82.01086512852613,141.57896862299782,133.59764574232517,110.11213438120394,101.08853402300788,137.00011860092818,111.19237507849685,119.07461017900279,124.53609441552871,105.83209590596582,109.80681567688534,104.8074719757977,123.80239181279921,Alkaloids
123.3138124067996,87.13897451937308,146.67188564802058,150.12750439174496,147.1538784263793,131.58969069025395,121.15502515917105,129.81749054214168,141.25571651347036,119.46852339558333,74.65840112569364,92.95583958817761,95.68303613507248,42.050984114351586,90.93150909703674,119.03273383625672,86.43045168784643,95.3019486711489,Saponins
136.5187939510292,108.2811587883969,131.8524660150521,82.72465804003541,101.49951299971724,134.71013461213016,118.30327033969698,72.21521207781284,129.09267822412227,81.59320272544093,125.98457706114961,78.8601617614222,81.44216184902834,111.3511958054213,65.2041755176251,63.9090273253322,88.06953261239182,123.30882388013474,Phenolics
121.86590688408643,126.07233548536034,131.2333294411396,117.74509547664768,115.7696327403035,108.69642380091281,142.60929090846702,128.22434474142113,96.08033099618773,90.02329528662679,106.4167702437268,70.17139931223491,92.79406350395384,78.32067936877861,50.063969941967855,49.388678712046946,97.71506676211233,59.72749324600263,Saponins
146.52695437461426,144.80770603347477,126.346031252973,132.92537405905813,124.34899474284262,115.09804039276811,145.54958027762387,140.3472185555394,101.37373170593331,117.4849798743345,103.71458700451697,110.18704532548023,138.89950782666318,111.41552074111459,59.361015130619975,98.04335831830568,110.74107080992786,71.25816482347106,Tannins
72.32894214764524,119.3507480412218,133.70191030017372,100.8383522041346,104.43279575407252,113.90283506809297,51.50431596973866,113.87406803010771,111.00281352352518,124.07606875217118,125.4555572755999,112.06833626219367,91.8626606043946,128.75021448722117,123.74529350695123,128.64107116517602,129.45976675781722,146.06526650635558,Terpenoids
89.3090456225405,159.7086497357739,143.9487935426397,107.74927147541045,144.25918530569106,111.8179074282553,92.19438187645333,156.19564645179096,167.47686057230743,158.0403925551295,125.60550412323312,123.36426526453955,155.67923793712677,138.906314699951,117.03401699552715,86.9068571790202,112.51102640322007,120.35854850882463,Gingerol
87.51973136124363,151.0545035745807,118.50244697065142,96.92555375055841,115.87628725683983,83.20089800126587,138.60400554617868,90.14904775322161,116.25305026042633,134.63916326711555,121.47852398457754,107.33279178310934,107.23252707963626,111.64998294397196,110.27316268303281,95.55015264108448,146.04229570028298,106.94905068843111,Steroids
78.99159816283809,106.94577254970805,90.54311629020145,99.52156532551179,112.05545464125782,93.1399669449441,83.80542656623008,127.4126647055958,131.94674042496308,133.899200653533,92.81406632509902,125.76712547329569,133.8566773572422,107.79745626708244,127.79132714087677,127.80432230069125,161.75537392771935,163.2636068332591,Terpenoids
99.40974970447152,152.90080344533388,164.39013149667025,119.07384232115615,170.53297492981028,142.82334506121796,133.22881588500283,120.88842874627453,154.1832136628446,132.23717843848797,136.80861716285315,129.85952324179854,120.69454660511671,102.62037689947857,145.6278409141027,128.26154012770974,189.48121656043904,113.92682456320398,Essential_Oils
115.78375265216646,112.4177241585774,117.83351971598896,129.2430651024341,129.9868597954287,129.6897490068187,129.25786742173864,116.12627212958732,150.98108867055888,135.52411494878965,134.6491705718248,122.55603665772118,96.53753704606049,148.31147743138467,132.35262886703114,105.07326769874766,132.675707148486,83.69222287720523,Gingerol
,,,94.97061440748205,89.14104475767247,119.7580470148123,119.18870131356434,111.01081773492686,85.78150286568379,101.08135808205859,94.29140490638085,129.18075093710073,123.99319604861256,131.4997034854867,90.32545273797787,39.82363091719159,61.49536434343386,131.08791819646558,Flavonoids
131.220084218683,125.63069066122911,123.29545336364326,163.68776522149324,98.62653690192995,139.77318267616442,136.22829190083587,125.35363960418667,133.7060703064439,105.17980446716412,159.23836281080364,123.54411069593435,182.8571472377516,150.22170914703847,166.3768675493062,152.323132661436,150.82406302345106,146.45642003288327,Curcumin
146.03823575389805,95.53629174109457,99.71375081215271,101.79246628623059,170.73475405047293,145.1548325579069,134.41006333780317,165.34667628357286,143.3595694391329,173.02495748196762,115.0225483912506,132.50897090331148,118.85928175716684,86.62212393151536,142.33001397469644,112.72040233281976,115.3512878381001,142.99069299323995,Gingerol
138.41715601578767,131.72513792891618,127.26407419903816,98.24587161388598,142.98049123028787,153.4977520341849,135.3322724447962,112.16453977573558,123.94754468173296,98.66497676809317,143.62814288153393,147.98285309126203,109.3868976750209,118.6715605249077,114.555165735498,134.83686032226876,128.4979260903356,154.61159051198308,Essential_Oils
122.77573127999312,134.16641515414875,159.25497148721462,103.8608822840983,145.01014465371082,137.8255903177882,105.35708195015455,144.44160821655774,164.15700310949987,114.81811339827581,146.599428200224,99.23582433862964,122.64273544850721,160.61933748883968,145.4437845067655,127.25113238079574,147.74441875977456,136.940558973667,Curcumin
147.29136916265585,151.469647875752,129.9981174701865,129.13023884561997,138.5505495261204,123.49809095998187,87.28863800539125,94.01486618547086,103.83972763350056,123.39012717425047,127.45184720750851,98.87003060177184,87.92593662431383,89.68799765488298,58.525935441393884,63.33656713719427,60.357067208526196,50.35357365944601,Saponins
138.12653278798112,89.87133543531405,159.0264939447263,98.01510190711923,111.6019080805557,99.52430668276358,116.47664278361815,120.0762323186559,106.95328612115193,139.62468785709365,111.0965354834815,111.17410402617328,87.17221948379313,125.9263230529448,113.93898467694241,106.83617932196844,99.72590069656597,173.31930608945942,Steroids
58.87124020838164,123.90756613479132,122.30907355374083,123.936559143017,126.48292071482025,104.6191934414725,83.90820708596482,93.41921147959576,120.79081505332202,108.59582755231875,67.63498632084347,66.5624950606669,64.58455015317764,75.33766792175066,56.4579651250759,63.18946590927858,73.59673305878079,101.93110705840822,Phenolics
131.8385747313938,108.810475409071,138.4925108283561,138.9694990262919,98.29666824900788,155.71775472062447,180.75673444608663,156.09602940238383,167.2031404144223,131.83181290618845,109.9852589624657,98.26589010935774,147.57582029344815,132.39283125097478,128.83996958074206,146.90043793622155,156.3279499822492,114.19551200327847,Curcumin
103.6997966690426,105.28675143030705,124.95173715423122,100.30697095124954,84.36278866401523,126.51490462372769,102.29343566542757,117.30704595094566,91.58437913040778,143.10845494546547,104.92122977046657,102.11341638935902,119.49386789410309,99.09892964740025,140.0343822611509,162.55181661212575,115.64019826850735,144.42542486621224,Terpenoids
125.06194582375932,95.61499676850391,138.4946156671085,115.35783116223303,109.89781629864517,122.53298694174204,139.133907066513,126.04721078293686,154.14650705780565,127.29861656741404,151.57159073291143,150.0882459956768,135.0179816905716,117.31157448333705,120.73812694600844,131.13111516642604,152.45541967184434,110.75712434448671,Gingerol
115.59671015207832,131.0586532766689,147.37133325206025,152.14630916811703,131.75902873560293,122.44267091921057,113.49305052397537,96.01602784395891,98.43071854769194,100.30829571361748,86.51128056516191,49.24110667558815,76.07290835891433,83.08220031168156,64.83749525693361,65.36357287142312,66.751546025208,45.31354642113845,Saponins
82.73436948954846,109.26611912125742,108.50569438268322,74.48252749860247,132.38728431348017,114.97863006955195,154.91220649797845,109.49145407232238,140.0621045144682,136.2967202081684,144.41794862991532,135.79738647728615,119.07111970905929,93.66820666971232,86.14461518228458,94.13889446002284,103.20598882571814,82.59958245218539,Gingerol
